ZNNFY00,重慶北路 ?民權西路-南京西路,121.513643,25.05922196,121.513561,25.06075702
ZP8FZ40,重慶北路 ?民族西路-民權西路,121.513656,25.06466602,121.51358,25.06298697
ZLMG600,重慶北路 ?南京西路-忠孝西路,121.513657,25.050627,121.513929,25.05158303
ZQGFY00,重慶北路 ?民權西路-民族西路,121.513726,25.06720998,121.513732,25.06861103
ZQGGJ20,民族西路 ?環河北路-承德路,121.513732,25.06861103,121.515923,25.06855802
ZQGFY40,重慶北路　民族往南,121.51374,25.07050301,121.513732,25.06861103
ZT9FV00,重慶北路 ?酒泉街-後港街,121.51379,25.07289897,121.51312,25.08103602
ZMUGG20,民生西路 ?重慶北路-承德路,121.513793,25.05697399,121.515557,25.05701302
ZM8GA00,重慶北路 ?忠孝西路-南京西路,121.513929,25.05158303,121.514345,25.05402802
ZVVGB40,承德路 ? ?基河路-中正路,121.514055,25.09597401,121.515635,25.09210399
ZWVFW00,承德路 ? ?中正路-洲美路,121.514055,25.09597401,121.513358,25.09767297
ZM7FN60,南京西路 ?重慶北路-西寧北路,121.514345,25.05402802,121.511758,25.05385703
ZGSGF40,重慶南路 ?南海路-寧波西路,121.514412,25.03189099,121.515285,25.02977602
ZHYFT00,重慶南路 ?南海路-愛國西路,121.514412,25.03189099,121.512464,25.03528398
Z0130A0,市高往東 承德中山,121.51467,25.04884703,121.530467,25.04587404
Z0130A1,市高往東 中山林森,121.51467,25.04884703,121.530467,25.04587404
ZL5GL60,市民大道 ?中山北路-重慶北路,121.51485,25.04905198,121.516424,25.04877603
Z03E0G0,市高往西 承德重慶,121.515178,25.04952102,121.507229,25.05102204
Z03E0G1,市高往西 重慶中華,121.515178,25.04952102,121.507229,25.05102204
ZGBGJ40,重慶南路 ?寧波西路-和平西路,121.515285,25.02977602,121.515958,25.027246
ZHBGA00,重慶南路 ?寧波西街-南海路,121.515285,25.02977602,121.514412,25.03189099
ZLIGO20,長安西路 ?重慶北路-承德路,121.515454,25.05123504,121.517028,25.05087702
ZM6GJ00,南京西路 ?重慶北路-承德路,121.515454,25.05123504,121.516128,25.05361603
ZMTG560,民生西路 ?承德路-重慶北路,121.515557,25.05701302,121.513793,25.05697399
ZQGFY60,民族西路 ?承德路-環河北路,121.515923,25.06855802,121.513732,25.06861103
